date,lysine_price,corn_price,rm_price,fishmeal_price,wheat_price,piglet_price,sow_price,pork_price,sbm_price,cm_price
2012-02-09,17.5,2340,1938.571429,7990,2127,32.49,1783,26.5,3085,1826.666667
2012-02-10,17.5,2338,1938.571429,7990,2127,33.81,1811,26.32,3077.5,1826.666667
2012-02-14,17.5,2337,1938.571429,7990,2127,34.44,1802,26.74,3115,1826.666667
2012-02-15,17.5,2337,1938.571429,7990,2127,34.23,1816,26.07,3118.75,1826.666667
2012-02-16,17.5,2337,1945.714286,7990,2127,35.11,1817,26.32,3110,1826.666667
2012-02-17,17.5,2340,1945.714286,7990,2127,36.86,1777,25.98,3110,1826.666667
2012-02-21,17.35,2349,1967.142857,7990,2127,35.56,1752,25.98,3138.75,1836.666667
2012-02-22,17.35,2349,1967.142857,7990,2127,35.81,1757,26.07,3140,1836.666667
2012-02-23,17.35,2350,1967.142857,7990,2127,36.62,1777,25.72,3142.5,1836.666667
2012-02-24,17.35,2352,1967.142857,7990,2127,37.05,1786,25.83,3145,1836.666667
2012-02-28,17.35,2357,1967.142857,7990,2127,35.01,1766,25.06,3173.75,1836.666667
2012-02-29,17.35,2364,1967.142857,7990,2127,37.41,1743,25.25,3177.5,1836.666667
2012-03-06,17.15,2372,1967.142857,7990,2127,36.59,1762,25.03,3187.5,1843.333333
2012-03-07,17.15,2372,1970,7990,2127,35.2,1757,25.14,3206.25,1843.333333
2012-03-08,17.15,2371,1970,7990,2127,35.71,1725,25.94,3206.25,1843.333333
2012-03-09,17,2371,1970,7990,2127,35.97,1740,24.3,3225,1843.333333
2012-03-13,17,2381,1980,8040,2127,34.64,1733,24.83,3220,1876.666667
2012-03-14,16.8,2381,1980,8040,2127,33.48,1730,24.74,3238.75,1876.666667
2012-03-15,16.8,2386,1980,8040,2127,33.72,1748,24.77,3247.5,1876.666667
2012-03-16,16.8,2385.5,1980,8040,2127,32.6,1721,24.43,3271.25,1876.666667
2012-03-20,16.6,2395,1991.428571,8040,2130,33.18,1723,24.17,3248.75,1933.333333
2012-03-21,16.6,2396,1991.428571,8040,2130,33.85,1726,23.93,3232.5,1933.333333
2012-03-22,16.3,2398,1991.428571,8040,2130,32.84,1727,24.12,3237.5,1933.333333
2012-03-23,16.3,2401,1991.428571,8040,2130,33.1,1715,24.13,3250,1933.333333
2012-03-27,16.1,2403,2008.571429,8040,2141,32.88,1704,23.72,3305,1950
2012-03-28,16.1,2405,2030,8040,2141,32.53,1683,23.58,3324.375,1950
2012-03-29,16.1,2405,2030,8080,2141,32.73,1734,23.74,3326.25,1950
2012-04-05,16,2406,2030,8250,2148,31.88,1740,23.31,3473.75,2050
2012-04-06,15.9,2409,2030,8250,2148,32.97,1725,23.52,3485,2050
2012-04-10,16,2409,2048.571429,8505,2148,32.07,1734,22.8,3492.5,2066.666667
2012-04-11,16,2409,2048.571429,8505,2148,31.36,1730,22.84,3472.5,2066.666667
2012-04-12,16,2408,2048.571429,8590,2148,31.89,1759,23.04,3463.75,2066.666667
2012-04-13,16,2408,2048.571429,8590,2148,31.42,1737,23.05,3485,2066.666667
2012-04-17,16,2405,2038.571429,8680,2166,33.41,1705,23.01,3442.5,2116.666667
2012-04-18,16,2403,2038.571429,8680,2166,33.53,1707,23.11,3447.5,2116.666667
2012-04-19,16,2401,2038.571429,8820,2166,32.76,1665,22.69,3428.75,2116.666667
2012-04-20,16,2400,2047.142857,8835,2166,32.37,1711,22.35,3417.5,2106.666667
2012-04-24,15.9,2399,2061.428571,9020,2198,34.15,1707,22.48,3481.25,2106.666667
2012-04-25,15.9,2399,2075.714286,9045,2198,32.81,1711,22.96,3505,2090
2012-04-26,15.9,2399,2075.714286,9045,2210,31.53,1726,23.25,3515,2090
2012-04-27,15.9,2399,2075.714286,9045,2210,34.36,1716,23.17,3526.25,2090
2012-05-02,15.8,2397,2078.571429,9125,2192,32.68,1697,23.17,3562.5,2106.666667
2012-05-03,15.8,2397,2075.714286,9125,2192,32.33,1728,23.52,3531.25,2106.666667
2012-05-04,15.8,2397,2075.714286,9235,2192,33.32,1707,23.08,3496.25,2106.666667
2012-05-08,15.8,2394,2090,9235,2193,34.22,1740,22.65,3473.75,2100
2012-05-09,15.8,2395,2090,9335,2193,32.61,1731,22.9,3437.5,2100
2012-05-10,15.6,2396,2090,9335,2199,32.82,1728,22.69,3431.25,2100
2012-05-11,15.6,2394,2090,9335,2199,32.03,1756,22.61,3470,2100
2012-05-14,15.6,2394,2090,9335,2199,30.42,1735,22.36,3386.25,2100
2012-05-15,15.4,2393,2090,9335,2199,32.54,1716,22.46,3357.5,2100
2012-05-16,15.4,2392.5,2090,9335,2199,31.12,1676,21.94,3345.625,2100
2012-05-17,15.4,2393.5,2090,9335,2199,31.53,1712,22.06,3358.75,2100
2012-05-18,15.4,2395.5,2082.857143,9335,2199,32.08,1730,22.42,3365,2083.333333
2012-05-21,15.4,2394,2082.857143,9335,2199,31.71,1701,22,3346.25,2083.333333
2012-05-22,15.4,2392,2081.428571,9335,2199,31.12,1676,21.49,3363.75,2063.333333
2012-05-23,15.4,2391,2081.428571,9335,2199,31.53,1712,22.06,3321.25,2063.333333
2012-05-24,15.2,2389,2088.571429,9335,2199,32.08,1730,22.42,3318.75,2063.333333
2012-05-25,15.2,2388,2088.571429,9335,2198,32.66,1730,23.03,3316.25,2063.333333
2012-05-29,14.8,2385.5,2082.857143,9620,2198,31.41,1705,21.27,3320,2050
2012-05-30,14.8,2385.5,2082.857143,9620,2198,31.71,1701,22,3331.25,2050
2012-05-31,14.8,2384,2082.857143,9740,2198,32.57,1674,22.18,3325,2050
2012-06-01,14.7,2384,2082.857143,9740,2204,29.96,1695,22.16,3303.75,2050
2012-06-07,14.3,2380.5,2075.714286,10325,2204,31.1,1710,21.69,3336.25,2050
2012-06-08,14.15,2380.5,2075.714286,10325,2204,29.19,1733,22.22,3368.75,2050
2012-06-12,13.9,2391,2082.857143,10820,2204,31.38,1727,22.3,3400,2083.333333
2012-06-13,13.9,2393,2082.857143,10820,2077,31.01,1734,22.13,3407.5,2083.333333
2012-06-14,13.75,2394,2082.857143,10920,2077,30,1726,21.95,3378.75,2083.333333
2012-06-15,13.5,2395,2082.857143,11130,2077,30.88,1743,22.18,3367.5,2083.333333
2012-06-19,13.15,2402,2104.285714,11180,2075,29.44,1760,22.21,3405,2083.333333
2012-06-20,13,2404,2161.428571,11180,2075,31.68,1718,22.49,3496.25,2083.333333
2012-06-21,13,2407,2161.428571,11180,2075,31.16,1728,22.23,3488.75,2083.333333
2012-06-26,12.2,2411,2188.571429,11180,2075,31,1727,22.23,3566.25,2176.666667
2012-06-28,12.2,2412,2188.571429,11180,2075,29.32,1736,22.79,3543.75,2176.666667
2012-06-29,12.2,2413.5,2188.571429,11180,2075,29.48,1792,23.19,3530,2176.666667
2012-07-03,12,2418.5,2198.571429,11460,2083,31.42,1729,22.39,3561.25,2193.333333
2012-07-04,12,2418,2198.571429,11460,2083,30.55,1706,22.34,3627.5,2210
2012-07-05,12,2417.5,2198.571429,11460,2083,29.92,1731,22.2,3666.25,2210
2012-07-06,12,2416.5,2198.571429,11460,2098,31.41,1722,22.63,3727.5,2210
2012-07-10,12,2417,2208.571429,11460,2098,31.62,1784,22.58,3825,2243.333333
2012-07-11,12,2417,2218.571429,11460,2098,29.29,1727,23.13,3841.25,2243.333333
2012-07-12,12,2417,2218.571429,11460,2098,30.67,1776,22.95,3781.25,2243.333333
2012-07-13,12,2417,2218.571429,11460,2098,30.23,1709,22.89,3775,2243.333333
2012-07-17,12.1,2422,2234.285714,11460,2064,29.9,1798,22.93,3926.25,2310
2012-07-18,12.25,2423,2234.285714,11460,2064,29.52,1763,22.41,3918.75,2310
2012-07-19,12.25,2423,2234.285714,11460,2064,28.58,1788,22.68,3962.5,2310
2012-07-24,12.5,2428,2371.428571,11460,2073,29.35,1715,22.3,4176.25,2360
2012-07-25,12.75,2431,2371.428571,11460,2073,27.65,1749,22.46,4103.75,2360
2012-07-26,12.75,2432,2371.428571,11460,2075,27.12,1756,22.34,4076.25,2360
2012-07-27,12.75,2433,2371.428571,11460,2075,27.08,1749,22.61,4093.75,2360
2012-07-31,13,2435,2392.857143,11460,2079,25.57,1749,22.36,4237.5,2360
2012-08-01,13.15,2437,2400,11460,2079,27.25,1745,22.48,4273.75,2360
2012-08-02,13.15,2442,2400,11460,2079,26.81,1742,22.37,4293.75,2360
2012-08-03,13.15,2445,2400,11460,2079,26.48,1752,22.54,4266.25,2360
2012-08-07,13.15,2451,2418.571429,11220,2083,27.17,1727,22.44,4213.75,2360
2012-08-08,13.75,2453,2425.714286,11120,2083,27.04,1723,22.13,4167.5,2360
2012-08-09,13.75,2453,2425.714286,11120,2083,26.55,1747,22.33,4201.25,2360
2012-08-10,13.75,2453,2528.571429,11120,2083,25.46,1767,22.08,4262.5,2360
2012-08-14,13.75,2453,2528.571429,10930,2086,26.91,1701,22.82,4216.25,2360
2012-08-15,14,2455,2532.857143,10910,2086,24.96,1739,22.39,4217.5,2360
2012-08-16,14,2455,2532.857143,10910,2086,26.5,1739,22.82,4277.5,2360
2012-08-17,14,2455,2535.714286,10780,2093,24.71,1744,22.45,4296.25,2376.666667
2012-08-21,14,2459,2531.428571,10680,2104,26.48,1777,23.19,4400,2376.666667
2012-08-22,13.75,2452,2554.285714,10680,2110,26.17,1737,22.7,4505,2443.333333
2012-08-23,13.75,2452,2557.142857,10610,2116,25.57,1744,22.88,4520,2443.333333
2012-08-24,13.75,2452,2557.142857,10580,2121,25.42,1744,22.85,4500,2443.333333
2012-08-28,13.75,2451,2568.571429,10560,2129,26.61,1738,22.23,4583.75,2443.333333
2012-08-30,13.75,2450,2577.142857,10560,2131,25.82,1728,22.88,4597.5,2460
2012-08-31,13.75,2451,2577.142857,10560,2131,26.28,1751,23.2,4600,2460
2012-09-04,13.75,2448,2577.142857,10460,2131,27.79,1699,22.45,4683.75,2460
2012-09-05,13.75,2447,2577.142857,10460,2131,28.98,1748,22.91,4682.5,2460
2012-09-06,13.75,2447,2590,10360,2131,28.57,1709,23,4607.5,2460
2012-09-07,14,2446,2590,10340,2131,30.25,1697,22.77,4598.75,2460
2012-09-11,14.25,2446,2598.571429,10230,2131,28.55,1685,22.71,4566.25,2503.333333
2012-09-13,14.35,2445,2598.571429,10230,2133,27.25,1743,22.8,4546.25,2503.333333
2012-09-18,14.65,2445,2598.571429,10230,2131,27.12,1675,22.94,4423.75,2600
2012-09-19,15,2445,2595.714286,10230,2131,26.89,1758,22.84,4412.5,2600
2012-09-20,15,2444,2582.857143,10230,2131,27.06,1733,22.83,4417.5,2600
2012-09-21,15,2444,2582.857143,10230,2134,28.1,1713,23.53,4365,2600
2012-09-25,15,2440,2574.285714,10230,2134,28.02,1716,23.11,4278.75,2633.333333
2012-09-26,15,2438,2574.285714,10230,2134,27.02,1697,23.11,4278.75,2633.333333
2012-09-27,15,2437,2574.285714,10230,2134,27.81,1723,23.12,4231.25,2633.333333
2012-09-28,15,2435,2561.428571,10230,2134,26.46,1724,23.35,4226.25,2616.666667
2012-10-09,15,2435,2498.571429,10230,2135,26.42,1686,22.66,4148.75,2523.333333
2012-10-10,15,2419,2498.571429,10230,2135,26.75,1675,22.86,4117.5,2523.333333
2012-10-12,15,2414,2498.571429,10280,2135,25.7,1754,22.35,4100,2510
2012-10-16,15,2401,2498.571429,10530,2136,26,1716,22.7,4037.5,2493.333333
2012-10-17,15,2394,2498.571429,10530,2140,26.5,1675,23.1,3980,2493.333333
2012-10-18,14.9,2394,2464.285714,10530,2140,25.92,1735,23,3997.5,2400
2012-10-19,14.9,2391,2464.285714,10530,2140,25.81,1672,22.84,4018.75,2383.333333
2012-10-23,14.75,2387,2464.285714,10530,2143,27.31,1762,22.92,4026.25,2383.333333
2012-10-24,14.75,2387,2460,10530,2143,26,1760,22.5,4027.5,2366.666667
2012-10-25,14.75,2385,2460,10530,2146,24.75,1759,22.89,4022.5,2366.666667
2012-10-26,14.75,2378,2460,10530,2149,25.22,1768,22.7,4003.75,2366.666667
2012-10-30,14.5,2378,2450,10600,2154,24.92,1730,22.34,3870,2300
2012-10-31,14.5,2378,2442.857143,11300,2154,23.3,1760,22.7,3867.5,2300
2012-11-01,14.5,2378,2414.285714,11900,2155,25.38,1722,22.74,3877.5,2293.333333
2012-11-02,14.5,2378,2414.285714,12530,2155,24.5,1708,22.1,3896.25,2293.333333
2012-11-06,14.4,2378,2371.428571,13000,2155,23.62,1760,22.72,3847.5,2276.666667
2012-11-07,14.4,2377,2354.285714,13000,2155,24.56,1672,23,3856.25,2253.333333
2012-11-08,14.4,2378,2354.285714,13000,2156,25.7,1700,22.42,3850,2253.333333
2012-11-09,14.4,2378,2354.285714,13000,2160,24.33,1726,23,3833.75,2253.333333
2012-11-13,14.4,2378,2287.142857,13000,2161,27,1685,22.35,3665,2210
2012-11-14,13.75,2379,2287.142857,13250,2161,23.38,1740,22.75,3666.25,2210
2012-11-16,13.75,2381,2287.142857,13530,2163,24.75,1765,22.8,3665,2210
2012-11-20,13.75,2395,2265.714286,13580,2163,25.09,1666,21.77,3641.25,2210
2012-11-21,13.75,2395,2265.714286,13580,2163,25.3,1751,23.09,3660,2210
2012-11-22,13.75,2396,2265.714286,13580,2163,23.82,1681,22.67,3668.75,2210
2012-11-23,13.75,2390,2265.714286,13580,2163,23.78,1726,23.55,3687.5,2210
2012-11-27,13.75,2387,2265.714286,13580,2164,25.57,1673,23.5,3746.25,2246.666667
2012-11-28,13.5,2389,2265.714286,13580,2164,25.62,1732,23.28,3798.75,2246.666667
2012-11-29,13.5,2389.5,2265.714286,13580,2164,24.71,1710,23.13,3796.25,2246.666667
2012-11-30,13.5,2389,2265.714286,13580,2166,26.53,1734,23.47,3816.25,2246.666667
2012-12-04,13.5,2391.5,2274.285714,13580,2166,25.83,1741,22.86,3873.75,2246.666667
2012-12-05,13.5,2393.5,2287.142857,13580,2166,24.7,1780,23.08,3880,2246.666667
2012-12-06,13.5,2394.5,2287.142857,13580,2166,26.92,1726,23.71,3977.5,2246.666667
2012-12-07,13.5,2395.5,2287.142857,13580,2166,26.38,1725,23.59,4001.25,2246.666667
2012-12-11,13.5,2396,2321.428571,13580,2168,25.85,1655,23.72,4028.75,2323.333333
2012-12-12,13.5,2395,2321.428571,13580,2170,27.47,1755,24.5,4008.75,2323.333333
2012-12-13,13.5,2396,2321.428571,13580,2170,27.36,1760,24.16,4002.5,2323.333333
2012-12-18,13.25,2398,2321.428571,13580,2170,26.82,1742,24.21,4120,2323.333333
2012-12-19,13.25,2400,2321.428571,13580,2170,26.6,1750,24.21,4102.5,2323.333333
2012-12-20,13.25,2399,2342.857143,13580,2170,25.42,1693,24.65,4091.25,2390
2012-12-21,13.25,2402,2342.857143,13580,2174,26.71,1777,25.1,4088.75,2390
2012-12-25,13.25,2404,2342.857143,13580,2179,25.83,1745,25.05,4095,2390
2012-12-26,13.25,2404,2342.857143,13580,2181,29,1759,25.42,4076.25,2390
2012-12-27,13.35,2405.5,2342.857143,13190,2181,27.5,1800,24.57,4030,2390
2012-12-28,13.35,2405.5,2342.857143,13190,2181,26,1797,24.5,4037.5,2390
2013-01-04,13.35,2408.5,2354.285714,13030,2181,26.43,1745,24.8,3940,2390
2013-01-08,13.35,2418.5,2354.285714,13030,2181,24.62,1703,25.27,3845,2390
2013-01-09,13.35,2418.5,2354.285714,13030,2181,26.3,1746,25.45,3845,2390
2013-01-10,13.35,2419.5,2364.285714,13030,2181,29.22,1809,26.32,3845,2393.333333
2013-01-11,13.35,2417.5,2364.285714,13030,2181,26.45,1768,26.27,3830,2393.333333
2013-01-15,13.35,2415.5,2371.428571,12870,2181,26,1744,26.32,3905,2400
2013-01-16,13.35,2416.5,2371.428571,12870,2181,27.62,1725,26.45,3905,2400
2013-01-17,13.35,2417,2378.571429,12810,2181,27.35,1747,26.6,3942.5,2400
2013-01-22,13.35,2420.5,2427.142857,12810,2181,28,1718,26,3930,2416.666667
2013-01-23,13.35,2422.5,2427.142857,12810,2181,27.25,1745,25.15,3957.5,2433.333333
2013-01-24,13.35,2420,2427.142857,12810,2181,28.67,1750,25.39,3931.25,2433.333333
2013-01-25,13.35,2420,2430,12810,2181,28.64,1776,26.36,3918.75,2433.333333
2013-01-29,13.35,2417,2430,12700,2181,25.38,1759,25.92,3930,2433.333333
2013-01-30,13.35,2417,2432.857143,12430,2181,27.15,1727,24.81,3932.5,2460
2013-01-31,13.35,2415,2432.857143,12430,2181,25.93,1747,24.9,3993.75,2460
2013-02-01,13.35,2415,2432.857143,12430,2181,25.91,1662,25.1,3987.5,2465
2013-02-05,13.35,2416.5,2440,12430,2181,26.22,1782,24.48,4000,2465
2013-02-06,13.35,2416.5,2440,12430,2181,26.52,1736,24.7,4000,2466.666667
2013-02-07,13.35,2416.5,2440,12430,2181,27.17,1714,24.98,4000,2466.666667
2013-02-19,13.35,2426.8,2442.857143,12430,2181,23.38,1763,24,3991.25,2483.333333
2013-02-20,13.35,2413.8,2442.857143,12430,2181,23.36,1738,22.9,4047.5,2483.333333
2013-02-21,13.25,2412,2450,12430,2181,22.46,1757,23.43,4085,2483.333333
2013-02-22,13.25,2412,2450,12380,2182,23.25,1750,23.75,4132.5,2483.333333
2013-02-26,13.25,2411,2480,12300,2187,20.67,1662,22.86,4115,2516.666667
2013-02-27,13.15,2406,2480,12300,2187,24.2,1770,24.17,4107.5,2516.666667
2013-02-28,13.15,2406,2482.857143,12300,2187,24.26,1719,24.37,4107.5,2516.666667
2013-03-01,13.15,2412,2482.857143,12300,2187,23.15,1802,25.14,4110,2516.666667
2013-03-05,12.75,2394,2497.142857,12320,2188,23.42,1706,23.31,4137.5,2510
2013-03-06,12.75,2379,2497.142857,12320,2188,23.58,1658,24,4128.75,2510
2013-03-07,12.75,2371,2514.285714,12320,2188,22.9,1630,22.83,4121.25,2510
2013-03-12,12.25,2363,2568.571429,12380,2188,23.1,1684,22.47,4218.75,2526.666667
2013-03-13,12.25,2363,2568.571429,12380,2188,23.89,1568,21.22,4210,2526.666667
2013-03-14,12.25,2364,2595.714286,12380,2188,25.48,1700,21.83,4190,2526.666667
2013-03-15,12.25,2361,2595.714286,12380,2188,24.31,1640,22.15,4138.75,2526.666667
2013-03-19,12.25,2356,2630,12380,2188,23.44,1700,20.82,4097.5,2536.666667
2013-03-20,12.25,2356,2644.285714,12380,2188,23.6,1694,21.88,4107.5,2543.333333
2013-03-21,12.25,2356,2667.142857,12380,2188,22.36,1727,22.14,4121.25,2550
2013-03-22,12.25,2358,2702.857143,12380,2188,23.93,1763,22.79,4146.25,2583.333333
2013-03-26,12.15,2358,2695.714286,12530,2188,22.52,1727,22.12,4112.5,2593.333333
2013-03-27,12.15,2358,2695.714286,12530,2188,23.08,1661,22.08,4112.5,2593.333333
2013-03-28,12.15,2361,2695.714286,12550,2188,24.33,1650,21.6,4100,2593.333333
2013-03-29,12.15,2363,2695.714286,12550,2188,22.45,1671,22,4035,2593.333333
2013-04-02,12.15,2359,2700,12550,2188,24.08,1688,21.77,4007.5,2593.333333
2013-04-03,12.15,2358,2700,12550,2188,22.54,1594,21.35,3998.75,2593.333333
2013-04-09,12,2355,2724.285714,12550,2188,23.85,1630,20.67,3900,2583.333333
2013-04-10,11.85,2354,2732.857143,12550,2188,24.06,1665,20.44,3916.25,2583.333333
2013-04-11,11.85,2354,2732.857143,12550,2188,24.19,1651,20.52,3907.5,2583.333333
2013-04-12,11.85,2351,2732.857143,12550,2188,23.77,1575,20.57,3902.5,2583.333333
2013-04-16,11.5,2339.5,2765.714286,12550,2188,23.73,1583,20.39,3870,2583.333333
2013-04-17,11.5,2335,2818.571429,12550,2188,24.54,1625,20.5,3887.5,2583.333333
2013-04-18,11.5,2328.5,2807.142857,12550,2188,23.54,1609,19.89,3877.5,2583.333333
2013-04-19,11.5,2326.5,2807.142857,12550,2188,24.4,1634,20.04,3945,2583.333333
2013-04-23,11.5,2321,2790,12550,2188,23.12,1623,19.9,3890,2583.333333
2013-04-24,11.5,2321,2790,12550,2188,23.67,1619,20.1,3857.5,2583.333333
2013-04-25,11.4,2322,2790,12550,2188,23.05,1599,19.83,3882.5,2583.333333
2013-04-26,11.4,2323,2775.714286,12530,2188,23.8,1630,20.11,3882.5,2583.333333
2013-04-27,11.4,2323,2775.714286,12530,2188,24.32,1651,20.13,3890,2583.333333
2013-04-28,11.4,2323,2775.714286,12530,2188,24.04,1659,19.89,3868.75,2583.333333
2013-05-02,11.1,2322,2765.714286,12530,2188,24.4,1695,19.24,3903.75,2593.333333
2013-05-03,11.1,2321,2765.714286,12530,2188,23.77,1510,20,3890,2593.333333
2013-05-07,11,2322,2765.714286,12530,2188,24.42,1663,20.37,3878.75,2600
2013-05-08,10.8,2324,2765.714286,12470,2188,24.89,1644,20.14,3920,2600
2013-05-09,10.8,2325,2765.714286,12380,2188,24.17,1617,19.89,3936.25,2616.666667
2013-05-10,10.8,2327,2765.714286,12380,2188,23.34,1624,20,3932.5,2616.666667
2013-05-14,10.8,2329,2760,12470,2188,24.48,1698,19.5,3950,2616.666667
2013-05-17,10.8,2327,2792.857143,12470,2188,24.5,1664,20.17,3986.25,2666.666667
2013-05-21,11,2327,2792.857143,12280,2188,24.75,1695,20.08,4043.75,2666.666667
2013-05-22,11,2327,2760,12280,2188,24.73,1661,19.88,4051.25,2666.666667
2013-05-23,11,2328,2760,12030,2188,25.7,1693,20.09,4067.5,2666.666667
2013-05-24,11,2328,2752.857143,12030,2189,25.38,1650,21.8,4057.5,2666.666667
2013-05-28,11.1,2330,2698.571429,12030,2189,28.42,1673,20.97,4040,2666.666667
2013-05-29,11.1,2331,2698.571429,11930,2189,26.53,1701,21.06,4070,2666.666667
2013-05-30,11.1,2332,2704.285714,11930,2189,27.5,1706,21.13,4127.5,2666.666667
2013-05-31,11.1,2332,2704.285714,11830,2189,28.09,1628,21.31,4122.5,2666.666667
2013-06-04,11.1,2341,2705.714286,11830,2186,28.65,1679,21.92,4220,2666.666667
2013-06-05,11.1,2339,2705.714286,11730,2186,28.16,1673,21.87,4226.25,2666.666667
2013-06-06,11.1,2338,2717.142857,11630,2186,28.62,1675,21.93,4190,2666.666667
2013-06-07,11.1,2338,2735.714286,11630,2186,28.53,1703,22.18,4187.5,2666.666667
2013-06-08,11.1,2338,2735.714286,11630,2186,27.68,1712,21.77,4187.5,2666.666667
2013-06-13,11.1,2339,2754.285714,11430,2186,29.81,1670,21.83,4178.75,2666.666667
2013-06-14,11.1,2340,2754.285714,11390,2186,29.35,1682,21.86,4153.75,2666.666667
2013-06-18,10.9,2342,2754.285714,11390,2212,30,1700,22.75,4141.25,2666.666667
2013-06-19,10.9,2341,2850,11390,2219,30.74,1619,22.91,4118.75,2666.666667
2013-06-20,10.9,2342,2852.857143,11390,2219,31.19,1693,22.96,4092.5,2666.666667
2013-06-21,10.9,2342,2852.857143,11330,2226,31.3,1716,22.73,4047.5,2666.666667
2013-06-25,10.75,2350,2864.285714,11290,2289,30.9,1718,23,4015,2666.666667
2013-06-26,10.75,2352.5,2864.285714,11290,2289,30.43,1810,23.5,3988.75,2666.666667
2013-06-27,10.75,2354.5,2832.857143,11120,2289,28.8,1745,23,3970,2666.666667
2013-07-02,10.5,2359.5,2832.857143,11060,2289,31.89,1733,22.94,3873.75,2706.666667
2013-07-03,10.5,2362.5,2825.714286,11060,2289,29.72,1792,22.58,3870,2750
2013-07-04,10.5,2364.5,2814.285714,11040,2292,30.68,1708,22.69,3892.5,2783.333333
2013-07-05,10.5,2376,2821.428571,11040,2292,31.6,1698,22.69,3895,2800
2013-07-09,10.35,2383,2821.428571,11020,2298,31.5,1720,22.04,3895,2800
2013-07-10,10.35,2383,2818.571429,11020,2303,32.1,1728,22.34,3972.5,2833.333333
2013-07-11,10.35,2386,2825.714286,11020,2303,31.23,1710,22.72,3972.5,2850
2013-07-12,10.35,2387,2832.857143,11020,2308,32.39,1737,22.76,3975,2866.666667
2013-07-16,10.25,2394,2851.428571,11020,2308,31.71,1658,22.25,3956.25,2883.333333
2013-07-17,10.25,2400,2854.285714,11020,2308,32.6,1650,21.6,3971.25,2950
2013-07-18,10.25,2400.5,2865.714286,11020,2312,31.07,1715,22.7,3957.5,3016.666667
2013-07-19,10.25,2400,2872.857143,11020,2312,32.2,1640,22.38,3950,3083.333333
2013-07-23,10,2400,2875.714286,11020,2315,31.91,1698,23,3951.25,3233.333333
2013-07-24,10,2398.5,2921.428571,11020,2315,32.34,1735,22.89,3953.75,3250
2013-07-25,10,2398.5,2921.428571,11020,2315,32.72,1698,22.93,3931.875,3250
2013-07-26,10,2398,2921.428571,11020,2315,32.59,1690,23.05,3909.375,3233.333333
2013-07-30,10,2390.5,2922.857143,11020,2315,33.49,1709,23.4,3858.125,3233.333333
2013-07-31,10,2388.5,2925.714286,11020,2315,33.84,1711,23.38,3858.125,3233.333333
2013-08-01,10,2387.5,2947.142857,11020,2315,33.85,1729,23.4,3874.375,3250
2013-08-02,10,2387.5,2947.142857,11020,2315,35.08,1740,23.77,3861.875,3250
2013-08-06,10,2385.5,2952.857143,11020,2315,34.14,1711,23.71,3844.375,3250
2013-08-07,10,2380.5,2952.857143,11020,2315,34.15,1689,23.67,3836.25,3250
2013-08-08,10,2377.5,2967.142857,11020,2315,34.02,1716,23.79,3836.25,3250
2013-08-09,10,2376.5,2967.142857,11020,2315,34.3,1650,23.73,3862.5,3250
2013-08-13,10,2367.5,3001.428571,10970,2315,34.36,1767,24.01,3951.25,3266.666667
2013-08-14,10,2368.5,3025.714286,10970,2315,34.43,1751,24.33,3960,3266.666667
2013-08-15,10,2366.5,3060,10970,2315,35.2,1700,23.86,3998.75,3266.666667
2013-08-16,10,2366.5,3078.571429,10970,2315,35.73,1710,24.06,4007.5,3266.666667
2013-08-20,9.75,2360.5,3098.571429,10930,2319,33.94,1728,23.94,4086.25,3283.333333
2013-08-21,9.75,2358.5,3117.142857,10880,2319,34.03,1730,23.87,4062.5,3283.333333
2013-08-22,9.75,2351.5,3117.142857,10880,2321,34.41,1702,23.88,4045,3300
2013-08-23,9.75,2351.5,3117.142857,10880,2322,34.08,1691,24.06,4025,3300
2013-08-27,9.75,2349.5,3142.857143,10860,2325,32.89,1709,23.5,4267.5,3350
2013-08-28,9.75,2349.5,3157.142857,10860,2325,32.67,1680,23.5,4257.5,3350
2013-08-29,9.75,2349.5,3167.142857,10860,2325,34.48,1750,23.6,4262.5,3350
2013-08-30,9.75,2351,3174.285714,10860,2326,34.49,1763,23.94,4210,3350
2013-09-03,9.75,2352,3201.428571,10600,2326,34.31,1736,24.03,4255,3350
2013-09-04,9.75,2353,3201.428571,10520,2353,34.31,1736,24.03,4252.5,3350
2013-09-05,9.75,2353.5,3201.428571,10480,2355,33.22,1750,23.81,4237.5,3350
2013-09-06,10,2353,3201.428571,10460,2364,33,1805,26.2,4257.5,3350
2013-09-10,10,2353,3201.428571,9970,2384,32.19,1741,24.43,4291.25,3400
2013-09-11,10,2354,3201.428571,9930,2384,31.82,1732,24.5,4272.5,3450
2013-09-12,10,2354,3201.428571,9830,2384,30.8,1807,23.71,4311.25,3483.333333
2013-09-13,10,2354,3201.428571,9830,2388,32.69,1758,24.16,4380,3516.666667
2013-09-17,10,2363,3201.428571,9830,2401,31.24,1771,24.45,4321.25,3516.666667
2013-09-18,10,2365,3201.428571,9830,2401,31.54,1747,23.23,4308.75,3516.666667
2013-09-22,10,2357,3194.285714,9830,2401,29.68,1754,24.03,4288.75,3516.666667
2013-09-24,10,2355,3217.142857,9790,2403,30,1768,24.14,4307.5,3466.666667
2013-09-26,10,2353,3217.142857,9790,2403,30.09,1776,24.15,4351.25,3456.666667
2013-09-27,10,2350.5,3221.428571,9790,2403,29.8,1743,24.22,4352.5,3373.333333
